king,y,m,d,max,min,avg,maxmax,minmin,date
태종,1401,04,21,3.0,1.0,2.0,11.0,1.0,1401-04-21
태종,1401,04,03,3.0,1.0,1.6666666666666667,14.0,1.0,1401-04-03
태종,1401,08,21,5.0,1.0,2.3125,20.0,1.0,1401-08-21
태종,1401,05,01,3.0,1.0,1.6153846153846154,16.0,1.0,1401-05-01
태종,1401,12,27,3.0,1.0,1.6923076923076923,10.0,1.0,1401-12-27
태종,1401,08,08,6.0,1.0,3.0,45.0,1.0,1401-08-08
태종,1401,01,15,5.0,1.0,2.727272727272727,15.0,1.0,1401-01-15
태종,1401,07,29,6.0,1.0,2.1875,13.0,1.0,1401-07-29
태종,1401,12,22,6.0,1.0,2.7,15.0,1.0,1401-12-22
태종,1401,04,08,4.0,1.0,1.9333333333333333,35.0,1.0,1401-04-08
태종,1401,04,18,3.0,1.0,1.6666666666666667,16.0,1.0,1401-04-18
태종,1401,08,07,5.0,1.0,2.0,35.0,1.0,1401-08-07
태종,1401,11,23,8.0,1.0,2.142857142857143,21.0,1.0,1401-11-23
태종,1401,05,02,6.0,1.0,2.4615384615384617,22.0,1.0,1401-05-02
태종,1401,01,18,3.0,1.0,2.0,16.0,1.0,1401-01-18
태종,1401,09,03,4.0,1.0,2.2222222222222223,16.0,1.0,1401-09-03
태종,1401,09,02,4.0,1.0,2.1666666666666665,12.0,1.0,1401-09-02
태종,1401,08,22,6.0,1.0,2.2666666666666666,20.0,1.0,1401-08-22
태종,1401,07,28,4.0,1.0,2.0,12.0,1.0,1401-07-28
태종,1401,11,18,5.0,1.0,1.9230769230769231,10.0,1.0,1401-11-18
태종,1401,04,07,5.0,1.0,2.076923076923077,17.0,1.0,1401-04-07
태종,1401,09,04,4.0,1.0,1.8461538461538463,14.0,1.0,1401-09-04
태종,1401,01,23,4.0,1.0,1.8,11.0,1.0,1401-01-23
태종,1401,05,12,5.0,1.0,2.4615384615384617,17.0,1.0,1401-05-12
태종,1401,04,06,7.0,1.0,2.357142857142857,20.0,1.0,1401-04-06
태종,1401,01,28,4.0,1.0,1.75,11.0,1.0,1401-01-28
태종,1401,07,27,7.0,1.0,2.9166666666666665,14.0,1.0,1401-07-27
태종,1401,04,19,4.0,1.0,2.4545454545454546,16.0,1.0,1401-04-19
태종,1401,05,11,5.0,1.0,2.7142857142857144,20.0,1.0,1401-05-11
태종,1401,07,19,4.0,1.0,2.0833333333333335,13.0,1.0,1401-07-19
태종,1401,04,26,6.0,1.0,2.4166666666666665,15.0,1.0,1401-04-26
태종,1401,11,13,4.0,1.0,2.1818181818181817,27.0,1.0,1401-11-13
태종,1401,06,01,6.0,1.0,2.25,16.0,1.0,1401-06-01
태종,1401,02,23,4.0,1.0,2.0,13.0,1.0,1401-02-23
태종,1401,06,24,8.0,1.0,2.9411764705882355,11.0,1.0,1401-06-24
태종,1401,07,05,4.0,1.0,1.9166666666666667,26.0,1.0,1401-07-05
태종,1401,02,08,5.0,1.0,2.0,22.0,1.0,1401-02-08
태종,1401,12,25,4.0,1.0,1.5384615384615385,17.0,1.0,1401-12-25
태종,1401,01,06,3.0,1.0,1.7272727272727273,31.0,1.0,1401-01-06
태종,1401,11,06,4.0,1.0,1.6,10.0,1.0,1401-11-06
태종,1401,03,09,6.0,1.0,2.4166666666666665,13.0,1.0,1401-03-09
태종,1401,10,05,5.0,1.0,2.9166666666666665,29.0,1.0,1401-10-05
태종,1401,06,02,6.0,1.0,2.1818181818181817,27.0,1.0,1401-06-02
태종,1401,01,02,6.0,1.0,2.2,17.0,1.0,1401-01-02
태종,1401,10,20,2.0,1.0,1.3846153846153846,13.0,1.0,1401-10-20
태종,1401,07,04,5.0,1.0,2.5454545454545454,22.0,1.0,1401-07-04
태종,1401,03,08,6.0,1.0,1.8,16.0,1.0,1401-03-08
태종,1401,12,31,4.0,1.0,1.9166666666666667,15.0,1.0,1401-12-31
태종,1401,10,06,6.0,1.0,2.5833333333333335,13.0,1.0,1401-10-06
태종,1401,06,03,7.0,1.0,2.6923076923076925,10.0,1.0,1401-06-03
태종,1401,03,07,4.0,1.0,2.0,31.0,1.0,1401-03-07
태종,1401,10,07,5.0,1.0,2.5555555555555554,31.0,1.0,1401-10-07
태종,1401,02,13,5.0,1.0,1.9333333333333333,14.0,1.0,1401-02-13
태종,1401,12,12,5.0,1.0,1.9090909090909092,14.0,1.0,1401-12-12
태종,1401,02,09,4.0,1.0,2.0,15.0,1.0,1401-02-09
태종,1401,10,04,5.0,1.0,2.4285714285714284,13.0,1.0,1401-10-04
태종,1401,03,10,5.0,1.0,1.9090909090909092,12.0,1.0,1401-03-10
태종,1401,10,31,3.0,1.0,1.8461538461538463,11.0,1.0,1401-10-31
태종,1401,12,11,6.0,1.0,2.6363636363636362,9.0,1.0,1401-12-11
태종,1401,02,14,7.0,1.0,2.769230769230769,16.0,1.0,1401-02-14
태종,1401,11,08,4.0,1.0,2.076923076923077,13.0,1.0,1401-11-08
태종,1401,02,22,4.0,1.0,2.0,17.0,1.0,1401-02-22
태종,1401,03,14,7.0,1.0,2.3076923076923075,16.0,1.0,1401-03-14
태종,1401,09,30,4.0,1.0,2.25,20.0,1.0,1401-09-30
태종,1401,06,23,6.0,1.0,2.7142857142857144,21.0,1.0,1401-06-23
태종,1401,07,08,7.0,1.0,2.3076923076923075,18.0,1.0,1401-07-08
태종,1401,03,13,6.0,1.0,1.7857142857142858,9.0,1.0,1401-03-13
태종,1401,10,01,5.0,1.0,2.2857142857142856,17.0,1.0,1401-10-01
태종,1401,02,28,5.0,1.0,2.090909090909091,12.0,1.0,1401-02-28
태종,1401,10,22,3.0,1.0,1.6153846153846154,13.0,1.0,1401-10-22
태종,1401,02,24,3.0,1.0,1.9,16.0,1.0,1401-02-24
태종,1401,01,07,6.0,1.0,2.076923076923077,14.0,1.0,1401-01-07
태종,1401,02,07,4.0,1.0,2.230769230769231,19.0,1.0,1401-02-07
태종,1401,07,07,4.0,1.0,1.9285714285714286,16.0,1.0,1401-07-07
태종,1401,11,07,5.0,1.0,2.4545454545454546,15.0,1.0,1401-11-07
태종,1401,10,02,6.0,1.0,2.2857142857142856,14.0,1.0,1401-10-02
태종,1401,05,31,7.0,1.0,2.25,13.0,1.0,1401-05-31
태종,1401,12,16,4.0,1.0,1.6428571428571428,11.0,1.0,1401-12-16
태종,1401,06,13,5.0,1.0,2.642857142857143,17.0,1.0,1401-06-13
태종,1401,10,21,3.0,1.0,1.6428571428571428,10.0,1.0,1401-10-21
태종,1401,07,06,13.0,1.0,2.9375,18.0,1.0,1401-07-06
태종,1401,03,11,3.0,1.0,1.5625,12.0,1.0,1401-03-11
태종,1401,10,03,5.0,1.0,2.0833333333333335,24.0,1.0,1401-10-03
태종,1401,03,12,9.0,1.0,2.3636363636363638,12.0,1.0,1401-03-12
태종,1401,06,12,6.0,1.0,2.466666666666667,15.0,1.0,1401-06-12
태종,1401,12,18,5.0,1.0,2.0,13.0,1.0,1401-12-18
태종,1401,07,03,4.0,1.0,2.1538461538461537,15.0,1.0,1401-07-03
태종,1401,06,07,4.0,1.0,2.1538461538461537,10.0,1.0,1401-06-07
태종,1401,02,26,4.0,1.0,1.8571428571428572,20.0,1.0,1401-02-26
태종,1401,06,26,9.0,1.0,3.2,28.0,1.0,1401-06-26
태종,1401,02,12,3.0,1.0,2.0,15.0,1.0,1401-02-12
태종,1401,03,02,4.0,1.0,1.6153846153846154,15.0,1.0,1401-03-02
태종,1401,10,13,5.0,1.0,2.272727272727273,15.0,1.0,1401-10-13
태종,1401,01,04,4.0,1.0,2.142857142857143,10.0,1.0,1401-01-04
태종,1401,06,29,6.0,1.0,3.3333333333333335,24.0,1.0,1401-06-29
태종,1401,11,03,5.0,1.0,3.0,10.0,1.0,1401-11-03
태종,1401,06,10,4.0,1.0,1.6875,30.0,1.0,1401-06-10
태종,1401,10,17,3.0,1.0,1.8181818181818181,12.0,1.0,1401-10-17
태종,1401,06,30,4.0,1.0,1.6153846153846154,12.0,1.0,1401-06-30
태종,1401,03,01,5.0,1.0,2.5625,12.0,1.0,1401-03-01
태종,1401,06,08,6.0,1.0,2.1538461538461537,24.0,1.0,1401-06-08
태종,1401,02,27,5.0,1.0,2.5714285714285716,15.0,1.0,1401-02-27
태종,1401,01,03,4.0,1.0,1.9,11.0,1.0,1401-01-03
태종,1401,06,28,5.0,1.0,2.272727272727273,40.0,1.0,1401-06-28
태종,1401,02,29,4.0,2.0,2.6666666666666665,9.0,1.0,1401-02-29
태종,1401,02,11,5.0,1.0,2.2222222222222223,20.0,1.0,1401-02-11
태종,1401,12,14,6.0,1.0,2.0833333333333335,19.0,1.0,1401-12-14
태종,1401,10,15,4.0,1.0,1.8888888888888888,25.0,1.0,1401-10-15
태종,1401,06,09,5.0,1.0,1.9285714285714286,14.0,1.0,1401-06-09
태종,1401,10,16,4.0,1.0,2.066666666666667,18.0,1.0,1401-10-16
태종,1401,11,02,3.0,1.0,1.9166666666666667,11.0,1.0,1401-11-02
태종,1401,10,14,6.0,1.0,2.357142857142857,16.0,1.0,1401-10-14
태종,1401,06,14,5.0,1.0,2.6,19.0,1.0,1401-06-14
태종,1401,10,18,8.0,1.0,2.272727272727273,13.0,1.0,1401-10-18
태종,1401,02,10,4.0,1.0,1.9333333333333333,44.0,1.0,1401-02-10
태종,1401,11,05,6.0,1.0,2.230769230769231,24.0,1.0,1401-11-05
태종,1401,03,06,3.0,1.0,1.4166666666666667,12.0,1.0,1401-03-06
태종,1401,10,08,4.0,1.0,2.272727272727273,13.0,1.0,1401-10-08
태종,1401,06,04,6.0,1.0,2.4375,15.0,1.0,1401-06-04
태종,1401,06,25,8.0,1.0,2.933333333333333,15.0,1.0,1401-06-25
태종,1401,10,19,7.0,1.0,2.076923076923077,13.0,1.0,1401-10-19
태종,1401,02,25,8.0,1.0,3.1538461538461537,13.0,1.0,1401-02-25
태종,1401,10,09,4.0,1.0,2.466666666666667,18.0,1.0,1401-10-09
태종,1401,01,05,5.0,1.0,2.4444444444444446,11.0,1.0,1401-01-05
태종,1401,07,02,6.0,1.0,2.625,14.0,1.0,1401-07-02
태종,1401,03,05,3.0,1.0,1.7333333333333334,14.0,1.0,1401-03-05
태종,1401,06,11,7.0,1.0,2.7333333333333334,14.0,1.0,1401-06-11
태종,1401,10,10,3.0,1.0,1.9166666666666667,22.0,1.0,1401-10-10
태종,1401,11,01,7.0,1.0,2.090909090909091,11.0,1.0,1401-11-01
태종,1401,07,01,9.0,1.0,2.875,18.0,1.0,1401-07-01
태종,1401,03,04,4.0,1.0,1.4666666666666666,13.0,1.0,1401-03-04
태종,1401,11,04,5.0,1.0,2.2666666666666666,14.0,1.0,1401-11-04
태종,1401,10,11,7.0,1.0,2.4285714285714284,18.0,1.0,1401-10-11
태종,1401,06,06,5.0,1.0,2.4545454545454546,13.0,1.0,1401-06-06
태종,1401,12,13,4.0,1.0,1.588235294117647,24.0,1.0,1401-12-13
태종,1401,12,29,13.0,1.0,2.875,13.0,1.0,1401-12-29
태종,1401,12,15,5.0,1.0,1.9,15.0,1.0,1401-12-15
태종,1401,03,03,8.0,1.0,2.4,21.0,1.0,1401-03-03
태종,1401,10,12,4.0,1.0,1.9375,17.0,1.0,1401-10-12
태종,1401,06,05,5.0,1.0,2.1538461538461537,14.0,1.0,1401-06-05
태종,1401,12,10,4.0,1.0,2.3636363636363638,11.0,1.0,1401-12-10
태종,1401,05,30,4.0,1.0,2.4,17.0,1.0,1401-05-30
태종,1401,05,29,10.0,1.0,2.9411764705882355,15.0,1.0,1401-05-29
태종,1401,01,10,6.0,1.0,2.3,16.0,1.0,1401-01-10
태종,1401,02,03,5.0,1.0,2.4285714285714284,14.0,1.0,1401-02-03
태종,1401,05,23,4.0,1.0,2.142857142857143,12.0,1.0,1401-05-23
태종,1401,10,26,4.0,1.0,1.9090909090909092,17.0,1.0,1401-10-26
태종,1401,07,15,3.0,1.0,1.9230769230769231,23.0,1.0,1401-07-15
태종,1401,03,21,4.0,1.0,1.8333333333333333,16.0,1.0,1401-03-21
태종,1401,05,24,6.0,1.0,2.3846153846153846,29.0,1.0,1401-05-24
태종,1401,10,29,3.0,1.0,1.7777777777777777,15.0,1.0,1401-10-29
태종,1401,11,11,4.0,1.0,2.5,13.0,1.0,1401-11-11
태종,1401,06,16,7.0,1.0,2.533333333333333,13.0,1.0,1401-06-16
태종,1401,09,22,4.0,1.0,2.25,15.0,1.0,1401-09-22
태종,1401,02,19,4.0,1.0,2.1666666666666665,12.0,1.0,1401-02-19
태종,1401,07,14,4.0,1.0,2.3076923076923075,15.0,1.0,1401-07-14
태종,1401,05,25,8.0,1.0,2.25,12.0,1.0,1401-05-25
태종,1401,03,20,4.0,1.0,1.7333333333333334,14.0,1.0,1401-03-20
태종,1401,09,23,3.0,1.0,1.8125,19.0,1.0,1401-09-23
태종,1401,06,20,4.0,1.0,2.3076923076923075,17.0,1.0,1401-06-20
태종,1401,12,08,5.0,1.0,2.0,13.0,1.0,1401-12-08
태종,1401,01,01,4.0,1.0,2.0714285714285716,18.0,1.0,1401-01-01
태종,1401,03,19,3.0,1.0,1.5333333333333334,16.0,1.0,1401-03-19
태종,1401,02,04,4.0,1.0,1.9230769230769231,14.0,1.0,1401-02-04
태종,1401,02,15,4.0,1.0,2.0833333333333335,14.0,1.0,1401-02-15
태종,1401,07,13,5.0,1.0,2.6363636363636362,24.0,1.0,1401-07-13
태종,1401,09,21,6.0,1.0,2.0,18.0,1.0,1401-09-21
태종,1401,03,22,5.0,1.0,1.7857142857142858,11.0,1.0,1401-03-22
태종,1401,12,20,7.0,1.0,2.727272727272727,11.0,1.0,1401-12-20
태종,1401,07,16,6.0,1.0,2.6,12.0,1.0,1401-07-16
태종,1401,09,17,5.0,1.0,2.076923076923077,12.0,1.0,1401-09-17
태종,1401,01,11,3.0,1.0,1.5,11.0,1.0,1401-01-11
태종,1401,10,28,4.0,1.0,2.0833333333333335,15.0,1.0,1401-10-28
태종,1401,05,21,6.0,1.0,2.176470588235294,14.0,1.0,1401-05-21
태종,1401,06,18,7.0,1.0,3.4545454545454546,12.0,1.0,1401-06-18
태종,1401,03,25,5.0,1.0,2.1538461538461537,14.0,1.0,1401-03-25
태종,1401,09,18,4.0,1.0,1.8181818181818181,11.0,1.0,1401-09-18
태종,1401,07,18,4.0,1.0,1.9166666666666667,23.0,1.0,1401-07-18
태종,1401,02,16,8.0,1.0,2.9,13.0,1.0,1401-02-16
태종,1401,03,24,3.0,1.0,1.5,10.0,1.0,1401-03-24
태종,1401,02,02,8.0,1.0,3.0,13.0,1.0,1401-02-02
태종,1401,09,24,6.0,1.0,2.1818181818181817,17.0,1.0,1401-09-24
태종,1401,02,17,4.0,1.0,2.5,12.0,1.0,1401-02-17
태종,1401,09,19,4.0,1.0,2.1538461538461537,13.0,1.0,1401-09-19
태종,1401,12,28,4.0,1.0,2.090909090909091,16.0,1.0,1401-12-28
태종,1401,05,22,4.0,1.0,2.111111111111111,13.0,1.0,1401-05-22
태종,1401,06,17,6.0,1.0,2.5833333333333335,13.0,1.0,1401-06-17
태종,1401,11,12,4.0,1.0,1.9166666666666667,11.0,1.0,1401-11-12
태종,1401,10,27,4.0,1.0,2.25,19.0,1.0,1401-10-27
태종,1401,12,07,4.0,1.0,2.076923076923077,22.0,1.0,1401-12-07
태종,1401,03,23,4.0,1.0,2.0,14.0,1.0,1401-03-23
태종,1401,09,20,4.0,1.0,2.1538461538461537,15.0,1.0,1401-09-20
태종,1401,02,18,10.0,1.0,2.857142857142857,20.0,1.0,1401-02-18
태종,1401,06,19,7.0,1.0,3.0714285714285716,16.0,1.0,1401-06-19
태종,1401,07,17,6.0,1.0,2.8461538461538463,16.0,1.0,1401-07-17
태종,1401,01,09,3.0,1.0,1.6923076923076923,12.0,1.0,1401-01-09
태종,1401,06,27,5.0,1.0,2.5833333333333335,17.0,1.0,1401-06-27
태종,1401,06,15,8.0,1.0,2.9166666666666665,18.0,1.0,1401-06-15
태종,1401,06,22,6.0,1.0,2.9285714285714284,14.0,1.0,1401-06-22
태종,1401,06,21,3.0,1.0,1.9166666666666667,33.0,1.0,1401-06-21
태종,1401,02,05,4.0,1.0,2.076923076923077,13.0,1.0,1401-02-05
태종,1401,05,28,3.0,1.0,2.3333333333333335,10.0,1.0,1401-05-28
태종,1401,10,24,11.0,1.0,2.8,21.0,1.0,1401-10-24
태종,1401,07,11,8.0,1.0,2.7777777777777777,14.0,1.0,1401-07-11
태종,1401,09,28,4.0,1.0,2.2142857142857144,15.0,1.0,1401-09-28
태종,1401,03,15,5.0,1.0,2.0833333333333335,13.0,1.0,1401-03-15
태종,1401,12,09,3.0,1.0,1.5454545454545454,19.0,1.0,1401-12-09
태종,1401,12,24,5.0,1.0,2.0833333333333335,15.0,1.0,1401-12-24
태종,1401,11,09,6.0,1.0,2.3076923076923075,11.0,1.0,1401-11-09
태종,1401,07,10,8.0,1.0,2.357142857142857,16.0,1.0,1401-07-10
태종,1401,09,27,4.0,1.0,1.7333333333333334,46.0,1.0,1401-09-27
태종,1401,02,21,7.0,1.0,2.5,13.0,1.0,1401-02-21
태종,1401,10,30,6.0,1.0,1.7272727272727273,12.0,1.0,1401-10-30
태종,1401,01,08,2.0,1.0,1.4166666666666667,13.0,1.0,1401-01-08
태종,1401,05,26,3.0,1.0,1.6428571428571428,15.0,1.0,1401-05-26
태종,1401,10,25,4.0,1.0,2.090909090909091,19.0,1.0,1401-10-25
태종,1401,02,20,8.0,1.0,2.0,22.0,1.0,1401-02-20
태종,1401,07,09,5.0,1.0,1.9333333333333333,46.0,1.0,1401-07-09
태종,1401,12,21,6.0,1.0,1.8181818181818181,15.0,1.0,1401-12-21
태종,1401,02,06,4.0,1.0,2.1666666666666665,13.0,1.0,1401-02-06
태종,1401,11,10,5.0,1.0,2.0833333333333335,19.0,1.0,1401-11-10
태종,1401,12,17,5.0,1.0,2.3333333333333335,12.0,1.0,1401-12-17
태종,1401,03,18,6.0,1.0,1.7647058823529411,14.0,1.0,1401-03-18
태종,1401,09,25,6.0,1.0,2.4,19.0,1.0,1401-09-25
태종,1401,09,29,7.0,1.0,2.125,12.0,1.0,1401-09-29
태종,1401,10,23,5.0,1.0,2.090909090909091,22.0,1.0,1401-10-23
태종,1401,03,16,5.0,1.0,1.7857142857142858,53.0,1.0,1401-03-16
태종,1401,03,17,3.0,1.0,1.7272727272727273,13.0,1.0,1401-03-17
태종,1401,07,12,5.0,1.0,2.3076923076923075,28.0,1.0,1401-07-12
태종,1401,09,26,4.0,1.0,2.076923076923077,15.0,1.0,1401-09-26
태종,1401,05,27,6.0,1.0,2.2941176470588234,15.0,1.0,1401-05-27
헌종,1834,08,13,3.0,1.0,1.4285714285714286,17.0,1.0,1834-08-13
헌종,1834,08,06,4.0,1.0,2.25,17.0,1.0,1834-08-06
헌종,1834,06,14,5.0,1.0,2.3333333333333335,19.0,1.0,1834-06-14
헌종,1834,06,22,2.0,1.0,1.125,14.0,1.0,1834-06-22
헌종,1834,12,16,5.0,1.0,2.0,11.0,1.0,1834-12-16
헌종,1834,01,19,2.0,1.0,1.125,12.0,1.0,1834-01-19
헌종,1834,04,30,3.0,1.0,2.0,14.0,1.0,1834-04-30
헌종,1834,06,23,3.0,1.0,1.5714285714285714,21.0,1.0,1834-06-23
헌종,1834,11,29,4.0,1.0,1.7142857142857142,24.0,1.0,1834-11-29
헌종,1834,06,26,1.0,1.0,1.0,28.0,1.0,1834-06-26
헌종,1834,06,10,1.0,1.0,1.0,30.0,1.0,1834-06-10
헌종,1834,01,03,2.0,1.0,1.1428571428571428,11.0,1.0,1834-01-03
헌종,1834,06,17,2.0,1.0,1.2857142857142858,13.0,1.0,1834-06-17
헌종,1834,06,18,1.0,1.0,1.0,12.0,1.0,1834-06-18
헌종,1834,01,20,1.0,1.0,1.0,16.0,1.0,1834-01-20
헌종,1834,12,31,3.0,1.0,1.375,15.0,1.0,1834-12-31
헌종,1834,05,01,2.0,1.0,1.3333333333333333,16.0,1.0,1834-05-01
헌종,1834,04,29,2.0,1.0,1.1428571428571428,15.0,1.0,1834-04-29
헌종,1834,12,17,6.0,1.0,1.875,12.0,1.0,1834-12-17
헌종,1834,01,01,4.0,1.0,1.5,18.0,1.0,1834-01-01
헌종,1834,08,08,2.0,1.0,1.1428571428571428,45.0,1.0,1834-08-08
헌종,1834,01,02,3.0,1.0,1.4285714285714286,17.0,1.0,1834-01-02
헌종,1834,11,27,4.0,1.0,1.5555555555555556,12.0,1.0,1834-11-27
헌종,1834,04,28,3.0,1.0,1.2,13.0,1.0,1834-04-28
헌종,1834,08,10,3.0,1.0,1.5,14.0,1.0,1834-08-10
헌종,1834,08,11,1.0,1.0,1.0,15.0,1.0,1834-08-11
헌종,1834,06,12,1.0,1.0,1.0,15.0,1.0,1834-06-12
헌종,1834,06,24,3.0,1.0,1.375,11.0,1.0,1834-06-24
헌종,1834,11,28,4.0,1.0,1.5555555555555556,21.0,1.0,1834-11-28
헌종,1834,06,25,1.0,1.0,1.0,15.0,1.0,1834-06-25
헌종,1834,01,18,2.0,1.0,1.2727272727272727,16.0,1.0,1834-01-18
헌종,1834,12,25,2.0,1.0,1.4,17.0,1.0,1834-12-25
헌종,1834,06,15,3.0,1.0,1.4,18.0,1.0,1834-06-15
헌종,1834,08,12,2.0,1.0,1.6,14.0,1.0,1834-08-12
헌종,1834,06,21,2.0,1.0,1.1666666666666667,33.0,1.0,1834-06-21
헌종,1834,06,11,3.0,1.0,1.4285714285714286,14.0,1.0,1834-06-11
헌종,1834,05,02,3.0,1.0,1.3333333333333333,22.0,1.0,1834-05-02
헌종,1834,06,16,5.0,1.0,2.0,13.0,1.0,1834-06-16
헌종,1834,12,15,4.0,1.0,2.111111111111111,15.0,1.0,1834-12-15
헌종,1834,08,07,4.0,1.0,2.0,35.0,1.0,1834-08-07
헌종,1834,06,19,3.0,1.0,2.0,16.0,1.0,1834-06-19
헌종,1834,06,13,1.0,1.0,1.0,17.0,1.0,1834-06-13
헌종,1834,04,27,3.0,1.0,1.625,18.0,1.0,1834-04-27
헌종,1834,08,09,2.0,1.0,1.25,15.0,1.0,1834-08-09
헌종,1834,06,20,5.0,1.0,1.9,17.0,1.0,1834-06-20
헌종,1834,12,12,2.0,1.0,1.2857142857142858,14.0,1.0,1834-12-12
헌종,1834,06,27,2.0,1.0,1.1666666666666667,17.0,1.0,1834-06-27
헌종,1834,05,26,2.0,1.0,1.2,15.0,1.0,1834-05-26
헌종,1834,07,12,5.0,1.0,2.4,28.0,1.0,1834-07-12
헌종,1834,07,24,1.0,1.0,1.0,17.0,1.0,1834-07-24
헌종,1834,05,27,1.0,1.0,1.0,15.0,1.0,1834-05-27
헌종,1834,01,13,2.0,1.0,1.1428571428571428,18.0,1.0,1834-01-13
헌종,1834,07,11,3.0,1.0,1.3333333333333333,14.0,1.0,1834-07-11
헌종,1834,12,04,2.0,1.0,1.125,27.0,1.0,1834-12-04
헌종,1834,12,26,2.0,1.0,1.1428571428571428,11.0,1.0,1834-12-26
헌종,1834,05,15,2.0,1.0,1.1538461538461537,13.0,1.0,1834-05-15
헌종,1834,12,09,2.0,1.0,1.6,19.0,1.0,1834-12-09
헌종,1834,07,10,2.0,1.0,1.4285714285714286,16.0,1.0,1834-07-10
헌종,1834,01,08,2.0,1.0,1.2857142857142858,13.0,1.0,1834-01-08
헌종,1834,07,25,16.0,1.0,8.5,16.0,1.0,1834-07-25
헌종,1834,05,14,2.0,1.0,1.3333333333333333,11.0,1.0,1834-05-14
헌종,1834,05,28,2.0,1.0,1.2857142857142858,10.0,1.0,1834-05-28
헌종,1834,12,24,2.0,1.0,1.375,15.0,1.0,1834-12-24
헌종,1834,07,09,3.0,1.0,1.2857142857142858,46.0,1.0,1834-07-09
헌종,1834,07,26,2.0,1.0,1.6666666666666667,26.0,1.0,1834-07-26
헌종,1834,05,13,1.0,1.0,1.0,20.0,1.0,1834-05-13
헌종,1834,05,29,3.0,1.0,1.2,15.0,1.0,1834-05-29
헌종,1834,01,14,4.0,1.0,1.5,10.0,1.0,1834-01-14
헌종,1834,12,03,3.0,1.0,1.3333333333333333,11.0,1.0,1834-12-03
헌종,1834,12,10,2.0,1.0,1.1666666666666667,11.0,1.0,1834-12-10
헌종,1834,01,09,2.0,1.0,1.1428571428571428,12.0,1.0,1834-01-09
헌종,1834,05,16,4.0,1.0,2.0,11.0,1.0,1834-05-16
헌종,1834,07,23,2.0,1.0,1.75,21.0,1.0,1834-07-23
헌종,1834,07,13,1.0,1.0,1.0,24.0,1.0,1834-07-13
헌종,1834,07,19,3.0,1.0,1.6,13.0,1.0,1834-07-19
헌종,1834,12,06,2.0,1.0,1.2857142857142858,14.0,1.0,1834-12-06
헌종,1834,05,20,2.0,1.0,1.2,14.0,1.0,1834-05-20
헌종,1834,07,18,2.0,1.0,1.1428571428571428,23.0,1.0,1834-07-18
헌종,1834,05,21,3.0,1.0,1.2857142857142858,14.0,1.0,1834-05-21
헌종,1834,07,17,3.0,1.0,1.25,16.0,1.0,1834-07-17
헌종,1834,07,20,2.0,1.0,1.2857142857142858,21.0,1.0,1834-07-20
헌종,1834,05,19,2.0,1.0,1.2857142857142858,12.0,1.0,1834-05-19
헌종,1834,05,22,2.0,1.0,1.4285714285714286,13.0,1.0,1834-05-22
헌종,1834,07,16,3.0,2.0,2.5,12.0,1.0,1834-07-16
헌종,1834,07,21,4.0,1.0,2.0,13.0,1.0,1834-07-21
헌종,1834,07,08,4.0,1.0,1.625,18.0,1.0,1834-07-08
헌종,1834,05,18,2.0,1.0,1.3333333333333333,26.0,1.0,1834-05-18
헌종,1834,01,10,1.0,1.0,1.0,16.0,1.0,1834-01-10
헌종,1834,01,12,2.0,1.0,1.1428571428571428,10.0,1.0,1834-01-12
헌종,1834,12,05,2.0,1.0,1.1428571428571428,12.0,1.0,1834-12-05
헌종,1834,05,23,2.0,1.0,1.1666666666666667,12.0,1.0,1834-05-23
헌종,1834,07,15,2.0,1.0,1.5,23.0,1.0,1834-07-15
헌종,1834,05,24,3.0,1.0,1.75,29.0,1.0,1834-05-24
헌종,1834,07,22,1.0,1.0,1.0,11.0,1.0,1834-07-22
헌종,1834,07,14,1.0,1.0,1.0,15.0,1.0,1834-07-14
헌종,1834,05,17,2.0,1.0,1.0833333333333333,26.0,1.0,1834-05-17
헌종,1834,05,25,2.0,1.0,1.125,12.0,1.0,1834-05-25
헌종,1834,12,08,2.0,1.0,1.375,13.0,1.0,1834-12-08
헌종,1834,12,07,3.0,1.0,1.5714285714285714,22.0,1.0,1834-12-07
헌종,1834,05,30,6.0,1.0,2.5,17.0,1.0,1834-05-30
헌종,1834,07,27,4.0,1.0,1.7142857142857142,14.0,1.0,1834-07-27
헌종,1834,05,12,3.0,1.0,1.3846153846153846,17.0,1.0,1834-05-12
헌종,1834,05,07,3.0,1.0,1.25,12.0,1.0,1834-05-07
헌종,1834,08,02,2.0,1.0,1.4285714285714286,13.0,1.0,1834-08-02
헌종,1834,06,05,2.0,1.0,1.1111111111111112,14.0,1.0,1834-06-05
헌종,1834,07,01,1.0,1.0,1.0,18.0,1.0,1834-07-01
헌종,1834,01,16,2.0,1.0,1.1428571428571428,14.0,1.0,1834-01-16
헌종,1834,05,06,2.0,1.0,1.5714285714285714,12.0,1.0,1834-05-06
헌종,1834,12,13,3.0,1.0,1.7,24.0,1.0,1834-12-13
헌종,1834,06,06,3.0,1.0,1.2222222222222223,13.0,1.0,1834-06-06
헌종,1834,08,03,2.0,1.0,1.2,13.0,1.0,1834-08-03
헌종,1834,06,30,2.0,1.0,1.6,12.0,1.0,1834-06-30
헌종,1834,05,05,3.0,1.0,1.3636363636363635,17.0,1.0,1834-05-05
헌종,1834,08,01,4.0,1.0,1.375,13.0,1.0,1834-08-01
